project	pr_number	id	key	url	bodyText	RQ1 - Scope	RQ1 - Understandability?	selected-sample	RQ2 - Understandability smells	RQ2 - Where	RQ3 - Acceptability	RQ4 - Improvement	RQ5 - Patch Merged	RQ5 - Patch reverted in the pull request	RQ5 - Patch in the last version of the file	RQ5 - Patch reverted in the codebase history	RQ6 - Spotbugs	RQ6 - PMD	RQ6 - SonarQube	RQ6 - Checkstyle	RQ6 - Covered	Implicit or Explicit?	Why is this related to understandability?
box/box-java-sdk	813	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNDEyNTI2MQ==	493	https://codeupcrc.github.io/?key=493	Suggested change                                                                                                    }                                                    public void remove() {                                                    }                                                                                                        public void remove() {	Code	Yes	TRUE	Inconsistent or disrupted formatting	Class	Accepted	Add or remove vertical spacing	Yes		Yes		NONE	NONE	NONE	EmptyLineSeparator	TRUE	Implicit	The suggestion pertains to the formatting of the source code. Changes in formatting enhance the aesthetics of the code, enabling developers to recognize and understand the code elements.
box/box-java-sdk	787	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjMzNzYxMA==	494	https://codeupcrc.github.io/?key=494	Suggested change                                                                                                        return this.wrappedConnection.getMaxRetryAttempts();                                                        return this.wrappedConnection.getMaxRetryAttempts() + 1;	Code	No	FALSE															
broadinstitute/gatk	6937	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNjMyNDYyMQ==	496	https://codeupcrc.github.io/?key=496	Let's capitalize these constants: PHASE_01.	Code	Yes	FALSE															
broadinstitute/gatk	6554	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNzEyOTQxOA==	500	https://codeupcrc.github.io/?key=500	Should add some minimal documentation here	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Class	Accepted	Add new Javadoc block to describe the functionality of a code element	Yes		Yes		NONE	CommentRequired	Public types, methods and fields (API) should be documented with Javadoc	MissingJavadocType	TRUE	Implicit	The reviewer asked for documentation to clarify the code for other developers. No impact on functionality or performance.
broadinstitute/gatk	6611	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyOTQ2NTQxMQ==	498	https://codeupcrc.github.io/?key=498	GATK for historical reasons uses 1-based inclusive intervals.  The tool should adapt the given intervals to match what htsget needs.	Code	No	FALSE															
broadinstitute/gatk	6611	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyOTY2NjkwNg==	499	https://codeupcrc.github.io/?key=499	wrap this in a Collections.unmodifiableList for safety.	Code	No	FALSE															
broadinstitute/gatk	6375	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NjUxNjQ2NQ==	501	https://codeupcrc.github.io/?key=501	Huh, I've never seen this method which creates the temp file and writes to it before.   That seems useful.  Maybe it should be promote somewhere.	Code	No	FALSE															
broadinstitute/gatk	6973	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU2ODk1MTcwOA==	495	https://codeupcrc.github.io/?key=495	I thought we were getting close, but this deferred initialization state seems complicating - whats the reason for needing it (both here, and in the evaluators, which still have an "initialize" method) ? Is there any alternative ? Depending on the answer, we'll need to rationalize these constructors - having one that controls initialization and one that doesn't seems problematic. There are 3 constructors now, each of which leaves the object in a slightly different non-obvious state. We really need to get rid of the boolean if at all possible.	Code	No	FALSE															
broadinstitute/picard	1555	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NDQ4NjcwNg==	505	https://codeupcrc.github.io/?key=505	whitespace                         Suggested change                                                                                                        final File outfile = File.createTempFile("testSmallIntervals", ".wgs_metrics",TEMP_OUTPUT_DIR);                                                        final File outfile = File.createTempFile("testSmallIntervals", ".wgs_metrics", TEMP_OUTPUT_DIR);	Code	Yes	FALSE															
broadinstitute/picard	1603	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxODM2ODk3OA==	502	https://codeupcrc.github.io/?key=502	since there already is a tile stratifier, it woudl seem more consistent to just add x & y stratifier (or one stratifiyer for x and one for y?) and then use it in conjunction with the Tile stratifier Is there a reason this cannot work?	Code	No	FALSE															
broadinstitute/picard	1496	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNDc3MDE0MA==	506	https://codeupcrc.github.io/?key=506	Would this be better as a try-with-resources block?	Code	Yes	FALSE															
camunda-cloud/zeebe	5893	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyODcxMjE0MA==	508	https://codeupcrc.github.io/?key=508	Maybe we can call these arguments replyDelay, I think it'd be clearer	Code	Yes	TRUE	Bad identifier	Method	Accepted	Modify an identifier to express the meaning or type of an element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Explicit	The reviewer suggested an improvement in a name because she think "it'd be clearer"
camunda-cloud/zeebe	4145	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDY0MTI0Mw==	513	https://codeupcrc.github.io/?key=513	I think we can delete this class for now.	Code	No	FALSE															
camunda-cloud/zeebe	5421	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NDkzMjYyNg==	510	https://codeupcrc.github.io/?key=510	I added the test case for the next release. I was also useful to verify that the issue is detected :)	Code	No	FALSE															
camunda-cloud/zeebe	4497	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMzU2NzE0Ng==	512	https://codeupcrc.github.io/?key=512	I'm not sure what the changes here have to do with the PR - what am I missing?	Code	No	FALSE															
camunda-cloud/zeebe	5535	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMzY4NzY1MA==	509	https://codeupcrc.github.io/?key=509	Suggested change                                                                                                          .name("broker_process_startup_metric")                                                          .name("broker_start_step_latency")	String value	Yes	TRUE	Wrong, missing, or inadequate string expression or literal	Literal	Accepted	Replace a string literal by a different meaning or a synonymous	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests improving the text string used to report issues in execution. While this does not affect functionality or performance, the revised text could help developers better understand the source code.
camunda/camunda-bpm-platform	1048	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwNjUwMzQyNg==	515	https://codeupcrc.github.io/?key=515	I cannot follow why this is needed and I also struggle to look this up in Spring myself. Can you please provide a better explanation in code here? Else we will have trouble touching this code again in the future.	Comments	Yes	FALSE															
camunda/camunda-bpm-platform	743	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5OTE1NTQ4Nw==	517	https://codeupcrc.github.io/?key=517	We can also skip the query if the resourceId is *	Code	No	FALSE															
camunda/camunda-bpm-platform	864	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0NTk4NDc3Mw==	516	https://codeupcrc.github.io/?key=516	I would suggest to have a constant for "installationId.lock" as well.	Code	Yes	FALSE															
candlepin/candlepin	2663	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5OTM1NjE4Mw==	523	https://codeupcrc.github.io/?key=523	The changes below are good, but mean that these should not be injected (since we create them ourselves during init).	Code	No	FALSE															
candlepin/candlepin	2674	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMDI0NDMyMw==	522	https://codeupcrc.github.io/?key=522	Wrong comment	Javadoc	Yes	FALSE															
candlepin/candlepin	2680	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNzcyMjgxNg==	521	https://codeupcrc.github.io/?key=521	Maybe the default should be "InVmLogin" or "GuestLogin" to be more precise since we're not actually using the PropertiesLogin module	Code	No	FALSE															
catrobat/catroid	3835	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwNTE4MjMyOA==	525	https://codeupcrc.github.io/?key=525	Please make this variable name more concise, e.g. nameAndDescriptionScreen (I'm not sure if it is really this one because secondScreen confuses me a bit)	Code	Yes	FALSE															
catrobat/catroid	3655	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1NzQyMTQzNw==	528	https://codeupcrc.github.io/?key=528	Nice! :)	Code	No	FALSE															
catrobat/catroid	3481	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MDYwNTczMQ==	529	https://codeupcrc.github.io/?key=529	@wslany since we updated version to ....96 for the last three stitch bricks, is this correct to increase by one here again?	Code	No	FALSE															
cbioportal/cbioportal	7872	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4NjMzMjc2Ng==	531	https://codeupcrc.github.io/?key=531	Studies can have multiple CNA profiles (ex: gbm_tcga_pub study has 2 CNA profiles). profileType needs to be included. It looks much similar to GenomicDataFilter, may be reuse it	Code	Yes	FALSE															
cbioportal/cbioportal	8099	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0MTEwMDU3OA==	530	https://codeupcrc.github.io/?key=530	mysterious	Javadoc	No	FALSE															
cdapio/cdap	11903	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NTk4NTExNQ==	538	https://codeupcrc.github.io/?key=538	doesn't need to be final	Code	No	FALSE															
cdapio/cdap	12612	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2ODA4ODUyMQ==	536	https://codeupcrc.github.io/?key=536	this shouldn't come back, it's being set lower now (line 127)	Code	Yes	TRUE	Unnecessary Code	Loop	Accepted	Remove duplicated code or processing	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	Asks to remove unecessary code
cdapio/cdap	12817	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwODIxMzQ4Mw==	535	https://codeupcrc.github.io/?key=535	This method actually returns the Requirements class, not the annotation, so better call it getArtifactRequirements()	Code	Yes	TRUE	Bad identifier	Method	Accepted	Modify an identifier to express the meaning or type of an element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests to improve the identifier. The name of code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
cdapio/cdap	12890	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzOTAzNzAwNA==	533	https://codeupcrc.github.io/?key=533	No need to copy again since in the set method you always replace with a new Map copy.	Code	No	FALSE															
cdapio/cdap	12209	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMTM1MjM1Nw==	537	https://codeupcrc.github.io/?key=537	timer should be started for this too, this is where most of the work is happening.	Code	No	FALSE															
cdapio/hydrator-plugins	1250	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyOTk3NTQwOA==	540	https://codeupcrc.github.io/?key=540	we can use extractedPassword here.	Code	No	FALSE															
cdapio/hydrator-plugins	1269	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0MjU3MjMzMQ==	539	https://codeupcrc.github.io/?key=539	Is it possible for this writeToDB method to be called multiple times for the same DBRecord? If so the count would be incorrect right?	Code	No	FALSE															
cdapio/hydrator-plugins	1027	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4Mjc2MDA1Mg==	545	https://codeupcrc.github.io/?key=545	shouldnt this return null?	Code	No	FALSE															
cdapio/hydrator-plugins	1045	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NzUxNTI4NQ==	543	https://codeupcrc.github.io/?key=543	nit: JoinerConfig.JOIN_KEYS	Code	Yes	TRUE	Complex, long, or inadequate logic	Attribute	Accepted	Replace call to static method by instance method call	Yes		No	No	NONE	NONE	NONE	HideUtilityClassConstructor*	TRUE	Implicit	Convention
cesnet/perun	2789	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1NDk3MzAyMQ==	550	https://codeupcrc.github.io/?key=550	Not sure why added if not used.	Code	Yes	FALSE															
cesnet/perun	2848	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3MjE4NjIwNw==	548	https://codeupcrc.github.io/?key=548	Please add check if a member exists.	Code	No	FALSE															
cesnet/perun	2848	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4Mjg4MDExNA==	549	https://codeupcrc.github.io/?key=549	I think, that also unsuspendMember below should be marked as deprecated, since we should be managing Bans instead of member suspension now.	Code	No	FALSE															
cgeo/cgeo	9633	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1NDMxMTEyMA==	551	https://codeupcrc.github.io/?key=551	Is MinDecFormulaParser the only subclass of AbstractLatLonFormulaParser? If yes, why do we need the subclass?	Code	No	FALSE															
cgeo/cgeo	9632	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1MDMwNDQ2Mw==	552	https://codeupcrc.github.io/?key=552	Please use the ellipsis character (…) instead of three dots. But anyway, @eddiemuc you are doing a great job!	String value	No	FALSE															
cgeo/cgeo	9321	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNTUxMzI4NQ==	553	https://codeupcrc.github.io/?key=553	typo: LOG_MAX_LENGTH	Code	Yes	FALSE															
cgeo/cgeo	9065	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NTAyMjU1Mg==	556	https://codeupcrc.github.io/?key=556	typo, same in other places	Comments	Yes	FALSE															
checkstyle/checkstyle	8108	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMDY5MjI3Mw==	560	https://codeupcrc.github.io/?key=560	Usually it says To configure the check:	Javadoc	Yes	FALSE															
checkstyle/checkstyle	8902	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzNDE0MjA5MQ==	558	https://codeupcrc.github.io/?key=558	This is why property descriptions must start with a verb in the singular tense.	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Method	Accepted	Change text in existing Javadoc to improve grammar or fix a typo	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The review suggests to fix a typo in the documentation. The suggestion helps to improve the understandability of the documentation and, therefore, the source code
checkstyle/checkstyle	8566	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MzQ0MTA3Nw==	559	https://codeupcrc.github.io/?key=559	Please remove extra blank line	Code	Yes	FALSE															
cloudfoundry-incubator/multiapps-controller	734	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MDE0MTgwOA==	568	https://codeupcrc.github.io/?key=568	Again, the question is grammatically incorrect. If you stick with these words, an alternative is doesAppNameHaveColorWithoutSuffix. But this method also checks 2 things. Firstly it checks the 'appName' that it is passed if it doesn't end in either suffix and checks something unrelated to the app name, the deployedMtaColor. I think the second check should be in a different method	Code	Yes	FALSE															
cloudfoundry-incubator/multiapps-controller	734	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MjI2NDI3Mw==	569	https://codeupcrc.github.io/?key=569	The name of this method still does not match the name of the class.	Code	Yes	FALSE															
cloudfoundry-incubator/multiapps-controller	768	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MTEzNjQ3NA==	566	https://codeupcrc.github.io/?key=566	Same	Code	Discard	FALSE															
cloudfoundry-incubator/multiapps-controller	867	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMTg2NDgzNA==	563	https://codeupcrc.github.io/?key=563	Add this to the abstract *WithHooks step	Code	No	FALSE															
cloudfoundry-incubator/multiapps-controller	867	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMzE1Mjc2OQ==	564	https://codeupcrc.github.io/?key=564	extract this getHookPhasesForCurrentStepPhase(hookToBeExecuted, hookPhasesForCurrentStepPhase) to a variable	Code	Yes	TRUE	Complex, long, or inadequate logic	Variable	Accepted	Extract variable	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The suggestion is an "extract variable". There is not other reason than to improve understandability
cloudfoundry-incubator/multiapps-controller	1002	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU2MTg4MzE2OQ==	561	https://codeupcrc.github.io/?key=561	When will this throw an exception? Also, isn't there anything here that would do the job: https://commons.apache.org/proper/commons-io/apidocs/org/apache/commons/io/FilenameUtils.html	Code	No	FALSE															
cloudfoundry-incubator/multiapps-controller	754	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3ODA4MzEwMg==	567	https://codeupcrc.github.io/?key=567	Why not make this private final and set it through a package-private constructor?	Code	No	FALSE															
cmsgov/beneficiary-fhir-data	333	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NzI2MDk4MQ==	572	https://codeupcrc.github.io/?key=572	This comment could use a header sentence introducing/explaining it, e.g. saying what CCW field the values you're listing are for.	Javadoc	Yes	FALSE															
cmsgov/beneficiary-fhir-data	218	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3ODk3MTg4Mw==	573	https://codeupcrc.github.io/?key=573	If I'm not mistaken the parameters have changed but the general logic behind this statement has not correct?  I ask because currently in the test environment this is logging every second and causing logs to fill up quite a bit. Could this be changed to a debug level?	Other	Yes	TRUE	Inadequate logging and monitoring	Call	Not Accepted											Implicit	The suggestion is to fix the logger level. An incorrect logger level can cause messages to be missed or overloaded, making it difficult for developers to understand the functionality of the code. This improvement could help developers receive the necessary messages and better understand the context of the code.
cmsgov/beneficiary-fhir-data	218	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3ODk3MjM2Mw==	574	https://codeupcrc.github.io/?key=574	Same as above, this is currently logging every second in test.  Can this be changed to debug?	Other	Yes	TRUE	Inadequate logging and monitoring	Call	Not Accepted											Implicit	The suggested change pertains to the log level. This type of concern is associated with the information type that the log will convey to the developer. It aids developers in comprehending issues or the status of the program during execution.
cmsgov/beneficiary-fhir-data	181	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3NzEzOTQyMg==	575	https://codeupcrc.github.io/?key=575	Can't request in request.header. be omitted from the computeMdcRequestKey function call?	Code	No	FALSE															
cmsgov/beneficiary-fhir-data	419	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0OTgxNDkyNA==	570	https://codeupcrc.github.io/?key=570	Would you mind applying this suggestion?                         Suggested change                                                                                                   * @param columnLength specifies the column length {@link Optional<Integer>}                                                   * @param columnScale specifies the column scale {@link Optional<Integer>}                                                   * @param columnLength specifies the column length {@link Optional<Integer>}, for numeric types this represents the total number of digits that can be stored                                                   * @param columnScale specifies the column scale {@link Optional<Integer>}, for numeric types this represents how many of the total digits (see `columnLength`) are to the right of the decimal point	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Method	Accepted	Add text to existing Javadoc to improve explanation about code element	Yes		No	No	NONE	NONE	NONE	NONE	FALSE	Implicit	It's about documentation that helps developers to understand the element with which the text is associated.
cmsgov/dpc-app	640	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NDA3NDgyMQ==	583	https://codeupcrc.github.io/?key=583	I believe I ran into an issue with the secret key factory not being thread safe, were you able to determine that as well? I believe there was a commit addressing that in my original branch.	Code	No	FALSE															
fabric8io/kubernetes-client	2372	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MTU4ODU5OQ==	868	https://codeupcrc.github.io/?key=868	Will a PUT in the server of the same resource update its resource version (propagate event to watchers, etc.)? if so, maybe this is something expected from users invoking this function. WDYT?	Code	No	FALSE															
fabric8io/kubernetes-client	2036	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NjgxNzY1MQ==	871	https://codeupcrc.github.io/?key=871	Same as previous comments	Code	Discard	FALSE															
fabric8io/kubernetes-client	2661	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0MzM0MDI5NA==	865	https://codeupcrc.github.io/?key=865	Would a log.warn make sense here?	Other	Yes	TRUE	Inadequate logging and monitoring	Method	Accepted	Add logging code	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests add a log to report the status of the code functionality. It will help in code understandability
fabric8io/kubernetes-client	2137	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMDAxMjc5MA==	870	https://codeupcrc.github.io/?key=870	Either remove the class or add some tests to it	Code	No	FALSE															
fabric8io/kubernetes-client	2400	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3NTM3MDQzNA==	866	https://codeupcrc.github.io/?key=866	This is redundant, previous statement already takes care of this. I think you can also declare the fields final.	Code	Yes	FALSE															
fabric8io/kubernetes-client	2376	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NzY5MzQxMQ==	867	https://codeupcrc.github.io/?key=867	nit: same as https://github.com/fabric8io/kubernetes-client/pull/2376/files#r467693276, probably initRoleBinding is more clear	Code	Yes	FALSE															
fabricmc/fabric	1043	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3NjI1ODQ0NA==	874	https://codeupcrc.github.io/?key=874	Choose TRUE or TriState.TRUE as a general style	Code	Yes	FALSE															
fabricmc/fabric	1043	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTUwNDkyNg==	875	https://codeupcrc.github.io/?key=875	everything else checks this == DEFAULT instead, should probably be changed here, too, for consistency.	Code	Yes	FALSE															
fabricmc/fabric	980	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NzY1MjYxNw==	876	https://codeupcrc.github.io/?key=876	Suggested change                                                                                                   * @param blockEntity  entity the block entity of the block that was going to be broken, can be {@code null}                                                   * @param blockEntity the block entity of the block that was going to be broken, can be {@code null}	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Method	Accepted	Change text in existing Javadoc to improve grammar or fix a typo	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	It's about documentation that helps developers to understand the element with which the text is associated.
fabricmc/fabric	1182	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzMTc5MzkwOA==	872	https://codeupcrc.github.io/?key=872	Add @unique on added fields.	Code	No	FALSE															
fabricmc/fabric	658	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNDgyNjIwMA==	878	https://codeupcrc.github.io/?key=878	This could almost jsut be an inner class in FabricBiomeTest	Code	No	FALSE															
fabricmc/fabric	645	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0ODY3MTM1Mw==	879	https://codeupcrc.github.io/?key=879	should fail hard. see no point of generating an exception stub.	Code	No	FALSE															
fabricmc/fabric	525	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyOTU5MzczNA==	885	https://codeupcrc.github.io/?key=885	Maybe also clarify this is synced from the RegistryTagManager	Comments	Yes	FALSE															
fabricmc/fabric	525	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMjEzMTQwOQ==	886	https://codeupcrc.github.io/?key=886	Entry for BlockEntityType is missing	Code	No	FALSE															
fabricmc/fabric	1052	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4NzE1MDIzMQ==	873	https://codeupcrc.github.io/?key=873	I'd probably throw assertion errors here and for the couple of exceptions below.	Code	No	FALSE															
fabricmc/fabric	917	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MDQyNDMyMQ==	877	https://codeupcrc.github.io/?key=877	Assertion error	Code	No	FALSE															
fabricmc/fabric	563	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjk2NjkyNQ==	884	https://codeupcrc.github.io/?key=884	We don't have annotations yet for nullability we agree on, so a simple /* NULLABLE */ comment would be nice for when we go back to manage these	Comments	Yes	FALSE															
fabricmc/fabric	641	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNTU0NjY0Mw==	881	https://codeupcrc.github.io/?key=881	2020	Javadoc	No	FALSE															
fabricmc/fabric	641	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNTU0NzU5OQ==	882	https://codeupcrc.github.io/?key=882	2020	Javadoc	No	FALSE															
fabricmc/fabric	641	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNTU0ODI5Mg==	883	https://codeupcrc.github.io/?key=883	🚲 🏠 secretly add intellij annotations /s, replace it with a doc for now I guess	Javadoc	Yes	FALSE															
fabricmc/fabric-loader	277	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NzE4Njc5MQ==	891	https://codeupcrc.github.io/?key=891	This should return a Set in order to have a useful contract for equals, Collection's is too weak for the desired semantics. "VersionMatchers" is a somewhat odd term, it'd call it parse.	Code	No	FALSE															
fabricmc/fabric-loader	277	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NzIwNTEzOQ==	892	https://codeupcrc.github.io/?key=892	The logic here looks a bit weird, the 2nd trim makes no difference outside the 2nd if. Why is it > 1 instead of > 0?	Code	No	FALSE															
fabricmc/fabric-loader	207	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4OTEyMTI5Nw==	893	https://codeupcrc.github.io/?key=893	missing blank above	Code	Yes	FALSE															
fabricmc/fabric-loader	206	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NTI4NzY5MA==	894	https://codeupcrc.github.io/?key=894	Classes can only be either public or package private.	Code	No	FALSE															
fabricmc/fabric-loader	206	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDM1MDI2Nw==	895	https://codeupcrc.github.io/?key=895	This seems a bit redundant to me to call a method on the loader's instance, and then require the loader again as a param. Couldn't we just make the loader one of the ctor params for the AccessWideners since we won't usually be passing multiple instances of loader into the same game.	Code	No	FALSE															
fabricmc/fabric-loader	306	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTk1NTMzNA==	887	https://codeupcrc.github.io/?key=887	this should store the raw version in a variable, then add the wrong one to the exc	Code	No	FALSE															
fabricmc/fabric-loader	299	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MDQ1NTAwNg==	888	https://codeupcrc.github.io/?key=888	I'd probably mention that this does not return any sensitive information.	Code	No	FALSE															
fabricmc/fabric-loader	299	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MDQ2MTI2NA==	889	https://codeupcrc.github.io/?key=889	empty line before return	Code	Yes	FALSE															
faforever/downlords-faf-client	1693	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNDI4NDA2Ng==	900	https://codeupcrc.github.io/?key=900	Try avoid UI style set in java code at all costs, use Pseudoclass	Code	No	FALSE															
faforever/downlords-faf-client	1803	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1Mjc0NjI1Mg==	899	https://codeupcrc.github.io/?key=899	Suggested change                                                                                                      CompletableFuture<String> errorFuture = new CompletableFuture<>();                                                      errorFuture.completeExceptionally(new IllegalArgumentException("Map name is not a generated map"));                                                      return errorFuture;                                                      return CompletableFuture.failedFuture(new IllegalArgumentException("Map name is not a generated map"));	Code	Yes	TRUE	Complex, long, or inadequate logic	Call	Accepted	Replace a set of statements by direct method in existing API	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	Because the suggestion is a code alternative for the same functionality. It's not seems to be related to another purposeful
